Station_ID_C,PositionName,Year,mon,day,Hour,aqi,CO,NO2,O3,PM10,PM2_5,SO2
3477A,中站许衡医院,2026,4,23,21,45.0,0.5,26.0,78.0,45.0,26.0,9.0
3981A,原李万街道办,2026,4,23,21,53.0,0.3,17.0,89.0,54.0,22.0,7.0
4264A,新安路1731号,2026,4,23,21,53.0,0.3,11.0,106.0,54.0,16.0,9.0
4295A,人民路3066号,2026,4,23,21,60.0,0.3,14.0,87.0,63.0,18.0,4.0
1708A,新兴,2026,4,23,21,0.0,0.7,10.0,0.0,12.0,0.0,5.0
1709A,西马,2026,4,23,21,11.0,0.8,9.0,35.0,6.0,2.0,5.0
1710A,东兴,2026,4,23,21,9.0,0.0,12.0,27.0,4.0,4.0,3.0
1711A,渔湖,2026,4,23,21,0.0,0.0,11.0,0.0,4.0,2.0,2.0
3320A,曲溪,2026,4,23,21,7.0,0.6,14.0,22.0,6.0,3.0,9.0
1944A,天庆家园,2026,4,23,21,263.0,0.3,3.0,114.0,188.0,213.0,5.0
4022A,金川区人防中心,2026,4,23,21,127.0,0.3,5.0,111.0,188.0,64.0,5.0
4239A,长春路96号,2026,4,23,21,120.0,0.4,2.0,112.0,170.0,81.0,6.0
1262A,十五中,2026,4,23,21,27.0,0.7,32.0,44.0,27.0,15.0,2.0
1263A,监测站,2026,4,23,21,18.0,0.6,36.0,56.0,18.0,9.0,3.0
3659A,气象局,2026,4,23,21,21.0,0.4,34.0,34.0,21.0,11.0,3.0
1767A,南山,2026,4,23,21,46.0,0.5,18.0,127.0,37.0,32.0,13.0
1768A,开发区,2026,4,23,21,62.0,0.4,23.0,117.0,57.0,41.0,7.0
1769A,百股街道,2026,4,23,21,56.0,0.5,18.0,121.0,38.0,38.0,7.0
1770A,天安街道,2026,4,23,21,53.0,0.5,19.0,121.0,53.0,36.0,9.0
1771A,北湖公园,2026,4,23,21,49.0,0.5,17.0,122.0,49.0,34.0,11.0
2160A,自来水公司,2026,4,23,21,55.0,0.2,25.0,121.0,56.0,18.0,6.0
2162A,市环保局,2026,4,23,21,51.0,0.3,15.0,110.0,51.0,21.0,6.0
3620A,泽州一中,2026,4,23,21,41.0,0.4,15.0,119.0,41.0,10.0,7.0
4078A,前书院路,2026,4,23,21,43.0,1.0,19.0,111.0,43.0,17.0,10.0
4079A,祥云街666号,2026,4,23,21,39.0,0.4,8.0,123.0,30.0,25.0,9.0
2174A,榆次区政府,2026,4,23,21,78.0,0.7,21.0,108.0,88.0,33.0,6.0
2865A,榆次三中,2026,4,23,21,86.0,0.7,21.0,102.0,100.0,27.0,7.0
4080A,广安街188号,2026,4,23,21,70.0,0.1,20.0,112.0,78.0,27.0,6.0
4200A,迎宾街26号,2026,4,23,21,110.0,0.9,22.0,110.0,144.0,34.0,7.0
2439A,竹园小学,2026,4,23,21,41.0,0.4,22.0,73.0,41.0,23.0,1.0
2440A,掇刀,2026,4,23,21,42.0,0.5,15.0,74.0,42.0,27.0,16.0
3012A,西山林语,2026,4,23,21,31.0,0.5,12.0,73.0,31.0,17.0,5.0
3547A,龙泉中学南校,2026,4,23,21,49.0,0.4,16.0,83.0,49.0,26.0,8.0
4124A,新台西路6号,2026,4,23,21,36.0,0.6,14.0,72.0,36.0,23.0,8.0
1844A,市图书馆,2026,4,23,21,0.0,0.4,15.0,0.0,36.0,16.0,14.0
1845A,市委党校,2026,4,23,21,35.0,0.4,18.0,65.0,32.0,24.0,8.0
3194A,管委会,2026,4,23,21,29.0,0.4,14.0,74.0,29.0,16.0,20.0
4268A,学苑路85号,2026,4,23,21,30.0,0.5,16.0,70.0,28.0,21.0,14.0
2343A,老干部活动中心,2026,4,23,21,23.0,0.6,8.0,43.0,10.0,16.0,4.0
2344A,兽医站,2026,4,23,21,26.0,0.6,21.0,37.0,26.0,11.0,4.0
2346A,陶研所,2026,4,23,21,38.0,0.8,21.0,35.0,30.0,26.0,11.0
4289A,青少年活动中心,2026,4,23,21,30.0,0.0,11.0,43.0,16.0,21.0,6.0
1803A,十里,2026,4,23,21,47.0,0.9,25.0,50.0,47.0,20.0,6.0
1804A,茅山头,2026,4,23,21,34.0,0.6,24.0,49.0,34.0,17.0,4.0
1805A,西园,2026,4,23,21,24.0,0.6,24.0,64.0,24.0,11.0,4.0
1808A,综合工业园,2026,4,23,21,42.0,0.8,58.0,31.0,40.0,29.0,7.0
3190A,外国语学校,2026,4,23,21,26.0,0.8,25.0,47.0,26.0,15.0,10.0
4253A,莲花大道8号,2026,4,23,21,44.0,0.7,18.0,37.0,44.0,25.0,5.0
4240A,玉门东路5号,2026,4,23,21,94.0,0.2,3.0,101.0,85.0,57.0,6.0
4241A,北大街108号,2026,4,23,21,0.0,0.2,4.0,0.0,75.0,30.0,6.0
2698A,巡警大队,2026,4,23,21,155.0,0.2,23.0,98.0,260.0,105.0,4.0
2699A,吾办,2026,4,23,21,154.0,0.5,20.0,98.0,258.0,108.0,3.0
4027A,老干局,2026,4,23,21,150.0,0.4,14.0,92.0,250.0,94.0,2.0
1824A,肿瘤医院,2026,4,23,21,35.0,0.6,15.0,80.0,33.0,24.0,6.0
1826A,世纪星幼儿园,2026,4,23,21,43.0,0.6,14.0,80.0,43.0,29.0,6.0
3147A,龙亭公园,2026,4,23,21,32.0,0.4,18.0,88.0,27.0,22.0,6.0
3210A,汴京公园,2026,4,23,21,40.0,0.4,16.0,79.0,40.0,21.0,4.0
3473A,技师学院,2026,4,23,21,33.0,0.4,14.0,94.0,33.0,20.0,4.0
3592A,祥符区生态环境局,2026,4,23,21,35.0,0.6,25.0,74.0,30.0,24.0,7.0
1951A,长征新村,2026,4,23,21,36.0,0.6,16.0,113.0,36.0,22.0,9.0
1952A,南林小区,2026,4,23,21,57.0,0.2,25.0,75.0,59.0,15.0,3.0
1954A,独山子区,2026,4,23,21,51.0,0.5,14.0,118.0,51.0,15.0,6.0
1955A,乌尔禾区商贸楼,2026,4,23,21,65.0,0.2,12.0,121.0,70.0,22.0,5.0
3612A,白碱滩区新站,2026,4,23,21,58.0,0.3,18.0,119.0,60.0,20.0,9.0
2697A,市人民政府,2026,4,23,21,132.0,0.1,11.0,104.0,203.0,69.0,4.0
3665A,克州文化中心,2026,4,23,21,105.0,0.0,3.0,107.0,131.0,44.0,3.0
1450A,呈贡新区,2026,4,23,21,48.0,0.3,15.0,130.0,32.0,33.0,4.0
1452A,龙泉镇,2026,4,23,21,0.0,0.8,55.0,35.0,69.0,47.0,0.0
1453A,东风东路,2026,4,23,21,42.0,0.5,17.0,122.0,42.0,24.0,2.0
1454A,金鼎山,2026,4,23,21,48.0,0.7,17.0,116.0,48.0,33.0,4.0
1455A,碧鸡广场,2026,4,23,21,44.0,0.5,30.0,103.0,44.0,29.0,7.0
3179A,官渡区博物馆,2026,4,23,21,54.0,0.7,50.0,69.0,45.0,37.0,4.0
3375A,青年创业园,2026,4,23,21,43.0,0.5,12.0,121.0,43.0,30.0,4.0
3550A,昆明学院,2026,4,23,21,54.0,0.5,34.0,100.0,55.0,30.0,5.0
3551A,晋宁区生态环境分局,2026,4,23,21,49.0,0.4,6.0,134.0,49.0,28.0,4.0
3552A,云天化总部,2026,4,23,21,42.0,0.5,9.0,134.0,36.0,25.0,4.0
1456A,八廓街,2026,4,23,21,47.0,0.5,35.0,68.0,47.0,19.0,6.0
1457A,市环保局,2026,4,23,21,28.0,0.4,22.0,81.0,28.0,12.0,5.0
1458A,区监测站,2026,4,23,21,28.0,0.5,42.0,66.0,28.0,7.0,5.0
1459A,西藏大学,2026,4,23,21,28.0,0.4,40.0,70.0,28.0,12.0,4.0
1460A,区辐射站,2026,4,23,21,25.0,0.3,28.0,77.0,25.0,14.0,5.0
1461A,拉萨火车站,2026,4,23,21,27.0,0.2,25.0,84.0,18.0,10.0,4.0
2520A,来宾技工学校,2026,4,23,21,0.0,0.4,12.0,55.0,16.0,8.0,0.0
3535A,兴宾区政府,2026,4,23,21,24.0,0.5,7.0,67.0,24.0,8.0,8.0
4002A,中南小学,2026,4,23,21,21.0,0.5,15.0,56.0,21.0,7.0,7.0
1479A,铁路设计院,2026,4,23,21,118.0,0.8,57.0,57.0,147.0,79.0,5.0
3241A,百合公园,2026,4,23,21,105.0,0.2,66.0,40.0,133.0,56.0,5.0
3242A,和平,2026,4,23,21,114.0,0.3,15.0,99.0,117.0,75.0,8.0
4236A,庄浪东路808号,2026,4,23,21,106.0,0.3,50.0,55.0,134.0,60.0,7.0
4237A,安宁西路88号,2026,4,23,21,114.0,0.3,47.0,66.0,150.0,75.0,8.0
4238A,北滨河东路1号,2026,4,23,21,109.0,0.8,88.0,21.0,143.0,59.0,8.0
1067A,药材公司,2026,4,23,21,55.0,0.4,14.0,97.0,57.0,24.0,1.0
1068A,开发区,2026,4,23,21,50.0,0.3,10.0,110.0,50.0,24.0,2.0
1070A,北华航天学院,2026,4,23,21,58.0,0.3,12.0,108.0,60.0,18.0,2.0
2919A,河北工业大学,2026,4,23,21,55.0,0.3,13.0,106.0,56.0,23.0,3.0
2536A,牛耳桥,2026,4,23,21,40.0,0.6,33.0,69.0,40.0,21.0,4.0
2537A,市第三水厂,2026,4,23,21,40.0,0.6,32.0,81.0,40.0,15.0,5.0
2538A,市监测站,2026,4,23,21,45.0,0.4,31.0,73.0,45.0,18.0,5.0
3361A,理工大学,2026,4,23,21,34.0,0.4,26.0,79.0,34.0,12.0,7.0
2599A,丽江古城,2026,4,23,21,32.0,0.5,13.0,100.0,29.0,18.0,7.0
2600A,市中心,2026,4,23,21,31.0,0.5,18.0,99.0,18.0,13.0,5.0
1267A,监测站大楼,2026,4,23,21,0.0,0.5,12.0,0.0,11.0,9.0,4.0
1268A,莲都小学,2026,4,23,21,23.0,0.0,12.0,72.0,17.0,8.0,0.0
1269A,余庄前,2026,4,23,21,16.0,0.4,9.0,35.0,16.0,8.0,4.0
1173A,市环境监测站,2026,4,23,21,44.0,0.6,28.0,84.0,44.0,9.0,9.0
3000A,德源药业,2026,4,23,21,78.0,0.7,79.0,34.0,88.0,17.0,6.0
3007A,新城一中,2026,4,23,21,39.0,0.8,30.0,88.0,39.0,12.0,7.0
3008A,胡沟管理处,2026,4,23,21,35.0,0.5,23.0,110.0,19.0,7.0,9.0
3009A,矿山设计院,2026,4,23,21,36.0,0.6,24.0,98.0,36.0,12.0,20.0
3434A,工贸学校,2026,4,23,21,54.0,0.5,14.0,98.0,55.0,15.0,6.0
3664A,连云街道,2026,4,23,21,34.0,0.6,11.0,107.0,32.0,13.0,10.0
2573A,西昌市政府,2026,4,23,21,35.0,0.5,8.0,110.0,22.0,12.0,4.0
2574A,凉山州政府,2026,4,23,21,31.0,0.5,8.0,99.0,22.0,11.0,6.0
4229A,凯乐南路30号,2026,4,23,21,34.0,0.4,10.0,106.0,23.0,10.0,4.0
2212A,宏伟区,2026,4,23,21,68.0,0.8,25.0,88.0,75.0,40.0,10.0
2213A,新华园,2026,4,23,21,65.0,1.3,37.0,92.0,71.0,40.0,24.0
2214A,滨河路,2026,4,23,21,80.0,0.5,32.0,95.0,72.0,50.0,10.0
4083A,铁西路150号,2026,4,23,21,69.0,1.0,28.0,81.0,76.0,37.0,15.0
2227A,环保局,2026,4,23,21,52.0,0.6,29.0,64.0,52.0,33.0,7.0
4085A,安宁大街333号,2026,4,23,21,52.0,0.5,17.0,88.0,52.0,32.0,7.0
1625A,区政府,2026,4,23,21,39.0,0.6,9.0,97.0,39.0,5.0,6.0
3200A,监控中心,2026,4,23,21,48.0,0.4,9.0,110.0,48.0,6.0,7.0
3513A,九州社区,2026,4,23,21,54.0,0.4,20.0,97.0,50.0,37.0,6.0
4018A,星美广场,2026,4,23,21,48.0,0.3,15.0,90.0,48.0,8.0,6.0
4113A,利民路,2026,4,23,21,33.0,0.4,15.0,103.0,31.0,8.0,8.0
2632A,林芝监测站,2026,4,23,21,29.0,0.5,3.0,79.0,29.0,15.0,4.0
2633A,林芝人民医院,2026,4,23,21,32.0,0.4,1.0,87.0,32.0,18.0,4.0
2603A,市环保局,2026,4,23,21,0.0,0.0,12.0,121.0,0.0,0.0,8.0
2604A,市气象局,2026,4,23,21,86.0,0.8,10.0,127.0,97.0,53.0,7.0
1733A,临钢医院,2026,4,23,21,76.0,0.9,39.0,83.0,86.0,31.0,12.0
1734A,技工学校,2026,4,23,21,0.0,0.9,0.0,74.0,96.0,42.0,15.0
1736A,市委,2026,4,23,21,105.0,1.0,35.0,89.0,131.0,32.0,15.0
3018A,唐尧大酒店,2026,4,23,21,67.0,0.8,27.0,102.0,73.0,19.0,12.0
4244A,启星学校,2026,4,23,21,80.0,0.8,52.0,69.0,92.0,41.0,19.0
4271A,滨河东路1号,2026,4,23,21,116.0,0.3,34.0,74.0,161.0,48.0,11.0
4310A,新华街21号,2026,4,23,21,100.0,0.2,4.0,86.0,120.0,46.0,8.0
1618A,沂河小区,2026,4,23,21,55.0,0.3,28.0,90.0,56.0,16.0,14.0
1619A,鲁南制药厂,2026,4,23,21,48.0,0.2,33.0,84.0,48.0,17.0,16.0
1620A,新光毛纺厂,2026,4,23,21,53.0,0.3,38.0,79.0,53.0,16.0,20.0
1621A,河东保险公司,2026,4,23,21,46.0,0.3,24.0,112.0,46.0,17.0,16.0
3370A,十里堡居委,2026,4,23,21,62.0,0.6,41.0,87.0,66.0,23.0,16.0
3496A,南坊新区,2026,4,23,21,58.0,0.2,25.0,102.0,61.0,17.0,15.0
3860A,皇山花园小区,2026,4,23,21,0.0,0.4,0.0,100.0,0.0,0.0,15.0
1870A,柳东小学,2026,4,23,21,20.0,0.7,6.0,63.0,9.0,5.0,5.0
1871A,环保监测站,2026,4,23,21,0.0,0.0,11.0,53.0,0.0,11.0,5.0
1872A,河西水厂,2026,4,23,21,24.0,0.5,9.0,62.0,24.0,10.0,9.0
1873A,市四中,2026,4,23,21,19.0,0.5,14.0,49.0,19.0,10.0,6.0
1874A,市九中,2026,4,23,21,29.0,0.4,12.0,46.0,29.0,11.0,4.0
1875A,古亭山,2026,4,23,21,25.0,0.7,9.0,61.0,25.0,5.0,5.0
3402A,市二中,2026,4,23,21,18.0,0.5,13.0,57.0,10.0,7.0,8.0
2307A,监测大楼,2026,4,23,21,18.0,0.3,23.0,53.0,16.0,12.0,3.0
2308A,皖西学院,2026,4,23,21,23.0,0.3,10.0,73.0,20.0,11.0,4.0
2309A,朝阳厂,2026,4,23,21,19.0,0.2,17.0,59.0,18.0,10.0,5.0
2310A,开发区,2026,4,23,21,19.0,0.3,29.0,58.0,13.0,10.0,4.0
2577A,黄土坡,2026,4,23,21,31.0,0.0,10.0,99.0,27.0,21.0,6.0
2579A,民中,2026,4,23,21,32.0,0.4,11.0,95.0,21.0,22.0,4.0
2580A,双水,2026,4,23,21,32.0,0.2,9.0,96.0,22.0,22.0,4.0
4151A,钟山大道中段564号,2026,4,23,21,31.0,0.2,6.0,97.0,29.0,18.0,2.0
2336A,龙岩市监测站,2026,4,23,21,11.0,0.7,9.0,33.0,3.0,6.0,7.0
2337A,闽西职业技术学院,2026,4,23,21,11.0,0.8,5.0,35.0,5.0,5.0,5.0
2338A,龙岩学院,2026,4,23,21,12.0,0.0,6.0,33.0,12.0,4.0,3.0
2885A,滨江中学,2026,4,23,21,78.0,0.5,8.0,81.0,88.0,30.0,8.0
3247A,市总工会,2026,4,23,21,53.0,0.5,7.0,86.0,54.0,24.0,7.0
2488A,市监测站,2026,4,23,21,35.0,0.5,17.0,74.0,32.0,24.0,9.0
2491A,市政府,2026,4,23,21,34.0,0.4,24.0,50.0,34.0,18.0,4.0
4127A,涟钢职大,2026,4,23,21,56.0,0.6,28.0,52.0,58.0,27.0,6.0
4128A,娄底体校,2026,4,23,21,0.0,0.4,14.0,39.0,37.0,25.0,0.0
1894A,小市上码头,2026,4,23,21,38.0,0.5,16.0,120.0,30.0,15.0,9.0
1895A,兰田宪桥,2026,4,23,21,34.0,0.5,18.0,107.0,28.0,21.0,8.0
1896A,市环监站,2026,4,23,21,36.0,0.8,23.0,113.0,24.0,12.0,10.0
4272A,纳溪中医医院,2026,4,23,21,39.0,0.5,19.0,110.0,39.0,20.0,6.0
2183A,环保局,2026,4,23,21,64.0,0.6,43.0,87.0,69.0,34.0,5.0
2185A,自来水公司,2026,4,23,21,64.0,0.5,18.0,107.0,69.0,42.0,3.0
2867A,马茂庄小学,2026,4,23,21,68.0,0.5,41.0,89.0,74.0,26.0,1.0
1812A,市委党校,2026,4,23,21,32.0,0.5,16.0,101.0,28.0,17.0,8.0
1815A,河南林校,2026,4,23,21,38.0,0.5,18.0,98.0,38.0,13.0,10.0
1816A,开发区管委会,2026,4,23,21,41.0,0.4,14.0,105.0,41.0,27.0,10.0
1817A,市委新办公区,2026,4,23,21,68.0,0.4,14.0,110.0,75.0,20.0,8.0
3340A,伊滨,2026,4,23,21,34.0,0.3,15.0,106.0,31.0,14.0,9.0
3341A,中移产业园,2026,4,23,21,35.0,0.3,12.0,110.0,27.0,16.0,9.0
3593A,吉利监测站,2026,4,23,21,52.0,0.5,44.0,55.0,49.0,36.0,9.0
3635A,河科大西苑校区,2026,4,23,21,34.0,0.5,16.0,108.0,32.0,16.0,15.0
3636A,英才小学,2026,4,23,21,39.0,0.3,16.0,102.0,23.0,27.0,5.0
4214A,春都路1号院,2026,4,23,21,36.0,0.4,16.0,113.0,35.0,20.0,8.0
2399A,三五一五工厂,2026,4,23,21,33.0,0.4,24.0,79.0,26.0,23.0,6.0
2400A,漯河大学,2026,4,23,21,32.0,0.3,25.0,81.0,21.0,22.0,5.0
2401A,市水利局,2026,4,23,21,29.0,0.4,11.0,86.0,29.0,17.0,4.0
2402A,市广电局,2026,4,23,21,43.0,0.3,17.0,86.0,27.0,30.0,4.0
3478A,市图书馆,2026,4,23,21,26.0,0.5,15.0,79.0,26.0,12.0,4.0
4250A,韶山路11号,2026,4,23,21,52.0,0.3,20.0,70.0,52.0,17.0,5.0
1798A,湖东路四小,2026,4,23,21,31.0,0.5,33.0,54.0,31.0,10.0,5.0
1799A,开发区,2026,4,23,21,27.0,0.4,23.0,66.0,27.0,11.0,5.0
3633A,雨山,2026,4,23,21,26.0,0.5,25.0,59.0,26.0,11.0,9.0
4191A,慈湖高新区,2026,4,23,21,33.0,0.6,66.0,17.0,21.0,7.0,5.0
1686A,电白南海,2026,4,23,21,36.0,0.9,14.0,27.0,36.0,22.0,6.0
1687A,茂石化七小,2026,4,23,21,30.0,0.8,14.0,32.0,27.0,21.0,6.0
1688A,健康路,2026,4,23,21,0.0,0.0,13.0,34.0,29.0,16.0,6.0
1689A,高岭,2026,4,23,21,31.0,0.0,12.0,32.0,31.0,16.0,7.0
3450A,电白水东,2026,4,23,21,39.0,0.0,19.0,19.0,34.0,27.0,5.0
2540A,气象局,2026,4,23,21,58.0,0.6,24.0,91.0,61.0,16.0,8.0
3148A,区人社局,2026,4,23,21,70.0,0.9,40.0,78.0,77.0,30.0,12.0
4148A,眉职院,2026,4,23,21,53.0,0.8,19.0,100.0,53.0,22.0,13.0
1690A,梅江月梅,2026,4,23,21,10.0,0.0,14.0,29.0,7.0,4.0,0.0
1691A,梅县新城,2026,4,23,21,12.0,0.6,10.0,38.0,7.0,4.0,8.0
3315A,梅龙,2026,4,23,21,13.0,0.6,8.0,39.0,5.0,3.0,6.0
1878A,富乐山,2026,4,23,21,46.0,0.7,13.0,87.0,46.0,26.0,7.0
1880A,高新区自来水公司,2026,4,23,21,59.0,0.8,47.0,63.0,62.0,32.0,7.0
3491A,西科大附属小学,2026,4,23,21,68.0,0.6,55.0,46.0,75.0,37.0,5.0
3492A,安州区旅游局,2026,4,23,21,73.0,0.4,16.0,90.0,82.0,35.0,7.0
4146A,科技城新区公安局,2026,4,23,21,61.0,0.6,48.0,52.0,65.0,35.0,5.0
4226A,绵阳市气象局,2026,4,23,21,60.0,0.5,52.0,53.0,64.0,29.0,10.0
1784A,环保大楼,2026,4,23,21,44.0,0.3,19.0,67.0,44.0,30.0,4.0
1787A,机车工厂,2026,4,23,21,47.0,0.2,16.0,56.0,47.0,31.0,5.0
1788A,第一中学,2026,4,23,21,46.0,0.2,7.0,73.0,46.0,14.0,3.0
4287A,东晓云街98号,2026,4,23,21,39.0,0.2,7.0,71.0,39.0,16.0,4.0
2531A,市监测站,2026,4,23,21,38.0,0.5,14.0,121.0,28.0,15.0,9.0
2533A,内江二中,2026,4,23,21,49.0,0.3,16.0,121.0,49.0,19.0,8.0
2534A,内江日报社,2026,4,23,21,43.0,0.4,19.0,117.0,43.0,18.0,10.0
4147A,玉峰路西段888号,2026,4,23,21,61.0,0.4,20.0,115.0,65.0,18.0,4.0
2628A,那曲监测站,2026,4,23,21,35.0,1.0,19.0,83.0,26.0,24.0,6.0
4243A,那曲市委宣传部,2026,4,23,21,30.0,0.4,3.0,96.0,24.0,6.0,4.0
1291A,省林业公司,2026,4,23,21,17.0,0.6,11.0,53.0,9.0,9.0,4.0
1292A,林科所,2026,4,23,21,19.0,0.7,16.0,59.0,7.0,10.0,8.0
1294A,建工学校,2026,4,23,21,0.0,0.7,0.0,56.0,0.0,12.0,0.0
1295A,象湖,2026,4,23,21,18.0,0.7,17.0,52.0,9.0,12.0,8.0
3046A,机电学校,2026,4,23,21,25.0,0.5,19.0,53.0,25.0,13.0,4.0
3690A,外国语学校,2026,4,23,21,19.0,0.6,30.0,44.0,16.0,13.0,8.0
4106A,工业二路,2026,4,23,21,25.0,0.5,12.0,52.0,25.0,12.0,5.0
4192A,南京东路235号,2026,4,23,21,29.0,0.5,18.0,45.0,29.0,12.0,7.0
1906A,南充市委,2026,4,23,21,48.0,0.8,70.0,18.0,48.0,30.0,7.0
1907A,南充炼油厂,2026,4,23,21,49.0,0.4,46.0,55.0,49.0,17.0,4.0
4227A,梨树横街98号,2026,4,23,21,48.0,0.5,32.0,65.0,48.0,21.0,6.0
4304A,清泉寺北路188号,2026,4,23,21,36.0,0.4,16.0,91.0,36.0,10.0,6.0
4305A,同庆路1号,2026,4,23,21,35.0,0.6,36.0,54.0,28.0,24.0,7.0
1151A,迈皋桥,2026,4,23,21,35.0,0.3,28.0,42.0,35.0,3.0,5.0
1152A,草场门,2026,4,23,21,41.0,0.4,45.0,55.0,41.0,12.0,3.0
1154A,中华门,2026,4,23,21,44.0,0.5,27.0,65.0,44.0,13.0,9.0
1155A,瑞金路,2026,4,23,21,51.0,0.9,49.0,26.0,51.0,18.0,4.0
1156A,玄武湖,2026,4,23,21,46.0,0.6,41.0,28.0,46.0,13.0,4.0
1157A,浦口,2026,4,23,21,32.0,0.3,13.0,45.0,32.0,4.0,4.0
1158A,奥体中心,2026,4,23,21,44.0,0.4,40.0,41.0,44.0,9.0,7.0
1159A,仙林大学城,2026,4,23,21,48.0,0.6,76.0,5.0,48.0,10.0,8.0
3422A,江宁彩虹桥,2026,4,23,21,0.0,0.5,73.0,0.0,41.0,9.0,0.0
3427A,六合雄州,2026,4,23,21,47.0,0.4,73.0,18.0,47.0,12.0,4.0
4086A,新模范马路66号,2026,4,23,21,46.0,0.6,53.0,43.0,46.0,20.0,4.0
4249A,汶溪路181号,2026,4,23,21,47.0,0.4,33.0,74.0,47.0,9.0,9.0
4312A,中山西路1号,2026,4,23,21,36.0,0.6,35.0,35.0,36.0,5.0,4.0
1401A,二十一中,2026,4,23,21,21.0,0.5,11.0,65.0,6.0,10.0,2.0
1402A,北湖,2026,4,23,21,24.0,0.6,14.0,63.0,24.0,16.0,4.0
1403A,市监测站,2026,4,23,21,21.0,0.5,12.0,66.0,17.0,10.0,3.0
1404A,大自然花园,2026,4,23,21,22.0,0.5,15.0,68.0,13.0,11.0,6.0
1406A,区农职院,2026,4,23,21,18.0,0.5,8.0,56.0,10.0,0.0,2.0
1407A,英华嘉园,2026,4,23,21,23.0,0.5,11.0,73.0,16.0,11.0,4.0
3401A,红星社区,2026,4,23,21,25.0,0.6,12.0,79.0,14.0,17.0,5.0
4132A,起凤路9号,2026,4,23,21,19.0,0.5,10.0,58.0,18.0,11.0,4.0
4221A,乐贤路16号,2026,4,23,21,23.0,0.3,20.0,54.0,23.0,9.0,8.0
2332A,南平市监测站,2026,4,23,21,0.0,0.6,14.0,0.0,18.0,11.0,3.0
2334A,南平七中,2026,4,23,21,17.0,0.6,15.0,18.0,17.0,6.0,2.0
1168A,狼山街道,2026,4,23,21,24.0,0.4,18.0,47.0,24.0,9.0,4.0
1170A,城中,2026,4,23,21,0.0,0.4,36.0,0.0,53.0,31.0,4.0
1171A,星湖花园,2026,4,23,21,30.0,0.4,22.0,54.0,30.0,12.0,4.0
1172A,紫琅学院,2026,4,23,21,40.0,0.7,30.0,63.0,40.0,21.0,6.0
3291A,通州监测站,2026,4,23,21,29.0,0.4,14.0,90.0,29.0,8.0,4.0
3432A,环境教育馆,2026,4,23,21,39.0,0.5,28.0,53.0,39.0,7.0,4.0
4091A,洪江路,2026,4,23,21,39.0,0.8,35.0,54.0,39.0,17.0,5.0
2404A,瓦房庄,2026,4,23,21,37.0,0.5,20.0,81.0,37.0,16.0,4.0
2405A,汉画馆,2026,4,23,21,34.0,0.4,22.0,64.0,34.0,17.0,6.0
2406A,气象站,2026,4,23,21,32.0,0.3,23.0,86.0,32.0,15.0,5.0
2407A,理工学院,2026,4,23,21,53.0,0.5,41.0,58.0,54.0,26.0,6.0
4008A,卧龙区政府,2026,4,23,21,23.0,0.5,22.0,70.0,21.0,16.0,6.0
1234A,区环保大楼,2026,4,23,21,57.0,0.4,47.0,52.0,59.0,20.0,6.0
1235A,万里学院,2026,4,23,21,0.0,0.4,20.0,0.0,38.0,23.0,3.0
1236A,龙赛医院,2026,4,23,21,56.0,0.5,31.0,53.0,58.0,22.0,6.0
1240A,太古小学,2026,4,23,21,0.0,0.4,28.0,0.0,43.0,19.0,4.0
1241A,市环境监测中心,2026,4,23,21,27.0,0.1,29.0,74.0,27.0,18.0,6.0
2871A,万里国际学校,2026,4,23,21,38.0,0.5,51.0,44.0,38.0,25.0,5.0
3710A,白沙活动中心,2026,4,23,21,29.0,0.5,29.0,67.0,24.0,20.0,5.0
4095A,中科路88号,2026,4,23,21,43.0,0.4,24.0,76.0,43.0,16.0,7.0
2341A,宁德市监测站,2026,4,23,21,18.0,0.5,15.0,56.0,0.0,2.0,7.0
3209A,宁德一中,2026,4,23,21,19.0,0.5,11.0,59.0,2.0,3.0,5.0
2618A,州监测站,2026,4,23,21,58.0,0.4,14.0,100.0,54.0,39.0,7.0
2619A,泸水一中,2026,4,23,21,0.0,0.8,70.0,46.0,114.0,60.0,0.0
1888A,弄弄坪,2026,4,23,21,103.0,0.4,6.0,124.0,126.0,14.0,9.0
1889A,河门口,2026,4,23,21,0.0,0.0,8.0,128.0,0.0,22.0,11.0
1891A,仁和,2026,4,23,21,37.0,0.3,7.0,117.0,33.0,10.0,6.0
2835A,四十中小,2026,4,23,21,39.0,0.4,6.0,122.0,39.0,7.0,7.0
1604A,开发区,2026,4,23,21,0.0,0.5,11.0,0.0,31.0,15.0,6.0
1605A,兴隆台,2026,4,23,21,38.0,0.5,20.0,110.0,38.0,17.0,9.0
1606A,新生街道,2026,4,23,21,42.0,0.4,15.0,134.0,20.0,14.0,4.0
1832A,新华旅馆,2026,4,23,21,42.0,0.5,14.0,83.0,42.0,28.0,7.0
1833A,规划设计院,2026,4,23,21,53.0,0.5,20.0,82.0,54.0,31.0,6.0
1834A,平顶山工学院,2026,4,23,21,0.0,0.4,13.0,83.0,42.0,0.0,8.0
3594A,石龙区,2026,4,23,21,52.0,0.5,23.0,71.0,52.0,34.0,7.0
4116A,姚电大道23号,2026,4,23,21,50.0,0.4,21.0,81.0,50.0,28.0,6.0
2656A,聚贤嘉苑,2026,4,23,21,67.0,0.4,10.0,109.0,73.0,26.0,6.0
